Mairie gestionnaire;Type d'équipement;Désignation_longue;AP_num;AP_cnu;AP_cp;Ap_voie
MAIRIE DU  9E;Crèche collective;CRÈCHE COLLECTIVE 34 A, RUE DES MARTYRS;34;;75009;RUE DES MARTYRS
MAIRIE DU  9E;Crèche collective;MINI CRÈCHE 69 BIS, RUE DE DUNKERQUE;69;B;75009;RUE DE DUNKERQUE
MAIRIE DU  9E;Halte-garderie;HALTE-GARDERIE 21 RUE DE PROVENCE;21;;75009;RUE DE PROVENCE
MAIRIE DU 10E;Médiathèque;BIBLIOTHEQUE-DISCOTHEQUE MUNICIPALE FRANCOIS VILLON;81;B;75010;BOULEVARD DE LA VILLETTE
MAIRIE DU 10E;Médiathèque;BIBLIOTHEQUE-DISCOTHEQUE MUNICIPALE LANCRY;11;;75010;RUE DE LANCRY
MAIRIE DU 10E;Conservatoire;CONSERVATOIRE MUNICIPAL HECTOR BERLIOZ;6;;75010;RUE PIERRE BULLET
MAIRIE DU 10E;Ecole maternelle & annexes;ECOLE MATERNELLE 18 RUE HOPITAL SAINT-LOUIS;18;;75010;RUE DE L' HOPITAL SAINT-LOUIS
MAIRIE DU 10E;Ecole maternelle & annexes;ECOLE MATERNELLE 9 RUE MARTEL;9;;75010;RUE MARTEL
MAIRIE DU 10E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 33 AV CLAUDE VELLEFAUX;33;;75010;AVENUE CLAUDE VELLEFAUX
MAIRIE DU 10E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 34 RUE FAUBOURG SAINT-DENIS;34;;75010;RUE DU FAUBOURG SAINT-DENIS
MAIRIE DU 10E;Ecole élémentaire & annexes;ECOLE ELEMENTAIRE 41 RUE DE CHABROL;41;;75010;RUE DE CHABROL
MAIRIE DU 10E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 19 PAS RECOLLETS;19;;75010;PASSAGE DES RECOLLETS
MAIRIE DU 10E;Ecole polyvalente;ECOLE POLYVALENTE 15 RUE LANCRY;15;;75010;RUE DE LANCRY
MAIRIE DU 10E;Maison des associations, locaux associatifs;MAISON DES ASSOCIATIONS QUAI DE VALMY;206;;75010;QUAI DE VALMY
MAIRIE DU 10E;Promenade ouverte, mail planté, jardin, square;SQUARE ARISTIDE CAVAILLE-COLL;10;;75010;PLACE FRANZ LISZT
MAIRIE DU 10E;Jardinet décoratif, plate-bande;JARDINET DE LHOPITAL SAINT LAZARE;107;;75010;RUE DU FAUBOURG SAINT-DENIS
MAIRIE DU 10E;Crèche collective;CRÈCHE COLLECTIVE 241-243, RUE LAFAYETTE;241;;75010;RUE LA FAYETTE
MAIRIE DU 10E;Crèche collective;MINI CRÈCHE 26, IMPASSE SAINTE MARTHE;26;;75010;IMPASSE SAINTE-MARTHE
MAIRIE DU 10E;Halte-garderie;HALTE-GARDERIE 55, RUE DE L'AQUEDUC;55;;75010;RUE DE L' AQUEDUC
MAIRIE DU 10E;Gymnase;GYMNASE JEAN VERDIER;11;;75010;RUE DE LANCRY
MAIRIE DU 10E;Gymnase;GYMNASE PARMENTIER;155;;75010;AVENUE PARMENTIER
MAIRIE DU 10E;Centre d'animation;CENTRE D'ANIMATION GRANGE AUX BELLES;6;;75010;RUE BOY-ZELENSKI
MAIRIE DU 10E;Centre d'animation;CENTRE D'ANIMATION JEAN VERDIER;11;;75010;RUE DE LANCRY
MAIRIE DU 11E;Ecole maternelle & annexes;ECOLE MATERNELLE 14 RUE MERLIN;14;;75011;RUE MERLIN
MAIRIE DU 11E;Ecole maternelle & annexes;ECOLE MATERNELLE 144 RUE ROQUETTE;144;;75011;RUE DE LA ROQUETTE
MAIRIE DU 11E;Ecole maternelle & annexes;ECOLE MATERNELLE 4 CI SOUZY;4;;75011;CITÉ SOUZY
MAIRIE DU 11E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 1 RUE PIHET;1;;75011;RUE PIHET
MAIRIE DU 11E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 100 AV REPUBLIQUE;100;;75011;AVENUE DE LA REPUBLIQUE
MAIRIE DU 11E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 29 RUE SERVAN;29;;75011;RUE SERVAN
MAIRIE DU 11E;Promenade ouverte, mail planté, jardin, square;SQUARE COLBERT;159;;75011;RUE DE CHARONNE
MAIRIE DU 11E;Promenade ouverte, mail planté, jardin, square;PROMENADE RICHARD LENOIR;35;;75011;BOULEVARD RICHARD LENOIR
MAIRIE DU 11E;Pigeonnier;PIGEONNIER DU SQUARE DE LA ROQUETTE;147;;75011;RUE DE LA ROQUETTE
MAIRIE DU 11E;Crèche collective;CRÈCHE COLLECTIVE 16, RUE ROBERT HOUDIN;16;;75011;RUE ROBERT-HOUDIN
MAIRIE DU 11E;Crèche collective;CRÈCHE COLLECTIVE 25, RUE GODEFROY CAVAIGNAC;25;B;75011;RUE GODEFROY CAVAIGNAC
MAIRIE DU 11E;Terrain de boules;TERRAIN DE BOULES NORDLING-SAINT-BERNARD;21;;75011;RUE SAINT-BERNARD
MAIRIE DU 11E;Gymnase;GYMNASE CANDIE;11;;75011;RUE DE CANDIE
MAIRIE DU 11E;Gymnase;GYMNASE DE LA FONTAINE AU ROI;100;;75011;RUE DE LA FONTAINE AU ROI
MAIRIE DU 11E;Piscine;PISCINE GEORGES RIGAL;115;;75011;BOULEVARD DE CHARONNE
MAIRIE DU 12E;Bibliothèque;BIBLIOTHEQUE MUNICIPALE DIDEROT;42;;75012;AVENUE DAUMESNIL
MAIRIE DU 12E;Médiathèque;MEDIATHEQUE HELENE BERR;70;;75012;RUE DE PICPUS
MAIRIE DU 12E;Ecole maternelle & annexes;ECOLE MATERNELLE 16 RUE CHARLES BAUDELAIRE;16;;75012;RUE CHARLES BAUDELAIRE
MAIRIE DU 12E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE A 5 RUE JEAN BOUTON;5;;75012;RUE JEAN BOUTON
MAIRIE DU 12E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE A 56 RUE PICPUS;56;;75012;RUE DE PICPUS
MAIRIE DU 12E;Maison des associations, locaux associatifs;MAISON DES ASSOCIATIONS AVENUE DAUMESNIL;181;;75012;AVENUE DAUMESNIL
MAIRIE DU 12E;Promenade ouverte, mail planté, jardin, square;JARDIN DE LA RUE DE FECAMP - MICHEL BIZOT;54;;75012;RUE DE FECAMP
MAIRIE DU 12E;Promenade ouverte, mail planté, jardin, square;JARDIN DU BOULEVARD DE PICPUS;55;V;75012;BOULEVARD DE PICPUS
MAIRIE DU 12E;Crèche collective;CRÈCHE COLLECTIVE 6, RUE DES JARDINIERS;6;;75012;RUE DES JARDINIERS
MAIRIE DU 12E;Halte-garderie;HALTE-GARDERIE 130, AVENUE DAUMESNIL - MAIRIE DU 12E;130;;75012;AVENUE DAUMESNIL
MAIRIE DU 12E;Halte-garderie;HALTE-GARDERIE 28-30, RUE BARON LE ROY - ART 30 (CROIX ST SIMON);28;;75012;RUE BARON LE ROY
MAIRIE DU 12E;Terrain de tennis;TENNIS CARNOT;26;;75012;BOULEVARD CARNOT
MAIRIE DU 12E;Gymnase;GYMNASE CARNOT;26;;75012;BOULEVARD CARNOT
MAIRIE DU 12E;Gymnase;GYMNASE DE LA LANCETTE;27;;75012;RUE NICOLAI
MAIRIE DU 13E;Ecole maternelle & annexes;ANNEXE MATERNELLE DU 40 RUE VANDREZANNE;31;;75013;RUE BOBILLOT
MAIRIE DU 20E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 14 RUE RIBLETTE;14;;75020;RUE RIBLETTE
MAIRIE DU 20E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 18 RUE CLOS;18;;75020;RUE DU CLOS
MAIRIE DU 20E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 20 RUE LE VAU;20;;75020;RUE LE VAU
MAIRIE DU 20E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 22 RUE OLIVIER METRA;22;;75020;RUE OLIVIER METRA
MAIRIE DU 20E;Ecole polyvalente;ÉCOLE POLYVALENTE 9 RUE DES TOURELLES;9;;75020;RUE DES TOURELLES
MAIRIE DU 20E;Ecole polyvalente;ÉCOLE POLYVALENTE 4 RUE PIERRE FONCIN;4;;75020;RUE PIERRE FONCIN
MAIRIE DU 20E;Ecole polyvalente;ECOLE POLYVALENTE 166 RUE DE PELLEPORT;166;;75020;RUE PELLEPORT
MAIRIE DU 20E;Maison des associations, locaux associatifs;ANNEXE MAISON DES ASSOCIATIONS;76;;75020;RUE DES RIGOLES
MAIRIE DU 20E;Maison des associations, locaux associatifs;LOCAUX ASSOCIATIFS 44-46 RUE DES MARAICHERS;44;;75020;RUE DES MARAICHERS
MAIRIE DU 20E;Salle polyvalente (multi-usages);SALLE DE QUARTIER BAGNOLET RUE LUCIEN LEUWEN;;;75020;RUE LUCIEN LEUWEN
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;JARDIN CASQUE D'OR;12;;75020;RUE MICHEL DE BOURGES
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;JARDIN DE LA GARE DE CHARONNE;59;;75020;BOULEVARD DAVOUT
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;JARDIN DES RUES DES ORTEAUX - CROIX SAINT-SIMON;51;;75020;RUE DE LA CROIX SAINT-SIMON
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;JARDIN DE LA RUE NOEL BALLAY;2;V;75020;RUE NOEL BALLAY
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;JARDINS D'IMMEUBLES PORTE DE VINCENNES SUD;17;;75020;AVENUE DE LA PORTE DE VINCENNES
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;JARDIN BENOIT FRACHON;1;;75020;AVENUE BENOIT FRACHON
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;SQUARE LOUIS LUMIERE (CENTRE HANDISPORT);42;;75020;RUE LOUIS LUMIERE
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;SQUARE DE LA RUE PAGANINI;48;;75020;BOULEVARD DAVOUT
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;SQUARE DE L'EGLISE NOTRE-DAME DE LA CROIX;8;;75020;RUE D' EUPATORIA
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;SQUARE DU DOCTEUR J. J. GRANCHER;23;;75020;RUE SORBIER
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;SQUARE DU DOCTEUR VARIOT;160;;75020;AVENUE GAMBETTA
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;SQUARE EDOUARD VAILLANT;50;;75020;AVENUE GAMBETTA
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;SQUARE ELISA BOREY;3;;75020;RUE ELISA BOREY
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;TALUS RUE GEO CHAVEZ;6;;75020;RUE GEO CHAVEZ
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;JARDIN DU PASSAGE STENDHAL;7;;75020;PASSAGE STENDHAL
MAIRIE DU 20E;Terre-plein, jardinière;JARDINIERE DE LA RUE LOUIS DELAPORTE;2;;;RUE LOUIS DELAPORTE
MAIRIE DU 20E;Terre-plein, jardinière;JARDINIERES DE LA RUE JACQUES PREVERT;1;;;RUE JACQUES PREVERT
MAIRIE DU 20E;Pigeonnier;PIGEONNIER DE LA GARE DE CHARONNE;60;;75020;RUE DU VOLGA
MAIRIE DU 20E;Talus planté;TALUS DU PONT CHARLES RENOUVIER;8;;75020;RUE CHARLES RENOUVIER
MAIRIE DU 20E;Talus planté;TALUS RUE STENDHAL;4;;75020;RUE STENDHAL
MAIRIE DU 20E;Crèche collective;CRÈCHE COLLECTIVE 19 BIS, RUE PELLEPORT;19;B;75020;RUE PELLEPORT
MAIRIE DU 20E;Crèche collective;CRÈCHE COLLECTIVE 211, AVENUE GAMBETTA;211;;75020;AVENUE GAMBETTA
MAIRIE DU 20E;Crèche collective;CRÈCHE COLLECTIVE 40, RUE PIAT;40;;75020;RUE PIAT
MAIRIE DU 20E;Crèche collective;CRÈCHE COLLECTIVE 79, RUE DE PIXÉRÉCOURT;79;;75020;RUE PIXERECOURT
MAIRIE DU 20E;Crèche collective;CRÈCHE COLLECTIVE 8, RUE DES COURONNES;8;;75020;RUE DES COURONNES
MAIRIE DU 20E;Crèche collective;MINI CRÈCHE 4, PASSAGE DURIS;4;;75020;PASSAGE DURIS
MAIRIE DU 20E;Halte-garderie;HALTE-GARDERIE 31, RUE DU RETRAIT;31;;75020;RUE DU RETRAIT
MAIRIE DU 20E;Halte-garderie;HALTE-GARDERIE 40 BIS, RUE DES MARAÎCHERS;40;B;75020;RUE DES MARAICHERS
MAIRIE DU 20E;Halte-garderie;HALTE-GARDERIE 19, RUE MALTE BRUN;19;;75020;RUE MALTE BRUN
MAIRIE DU 20E;Halte-garderie;HALTE-GARDERIE 30, RUE JOSEPH PYTHON;30;;75020;RUE JOSEPH PYTHON
MAIRIE DU 20E;Jardin d'enfants OPAC;JARDIN D'ENFANTS OPAC 3, RUE VICTOR DEJEANTE;3;;75020;RUE VICTOR DEJEANTE
MAIRIE DU 20E;Terrain d'éducation physique;TEP DES HAIES;41;;75020;RUE DES HAIES
MAIRIE DU 20E;Terrain de boules;TERRAIN DE BOULES DAVOUT;134;;75020;BOULEVARD DAVOUT
MAIRIE DU 20E;Terrain de boules;TERRAIN DE BOULES LUCIEN LAMBEAU;30;;75020;RUE LOUIS LUMIERE
MAIRIE DU 20E;Equipements sportifs d'extérieur;ROLLER ET BOULODROME DALLE FOUGERES;;;;RUES FOUGERES, LEON FRAPIE ET NOISY LE SEC
MAIRIE DU 20E;Gymnase;GYMNASE MARYSE HILSZ;34;;75020;RUE MARYSE HILSZ
MAIRIE DU 20E;Salles de sports;SALLES DE SPORT MENILMONTANT;114;;75020;RUE DE MENILMONTANT
MAIRIE DU 20E;Antenne action jeunes information;ANTENNE JEUNES DAVOUT;94;;75020;BOULEVARD DAVOUT
MAIRIE DU 20E;Antenne action jeunes information;ANTENNE JEUNES PANOYAUX;43;;75020;RUE DES PANOYAUX
MAIRIE DU 20E;Antenne action jeunes information;ANTENNE JEUNES PYTHON;39;;75020;RUE JOSEPH PYTHON
MAIRIE DU 20E;Espace jeune;ESPACE JEUNES SAINT BLAISE;1;;75020;RUE PAULINE KERGOMARD
MAIRIE DU  8E;Halte-garderie;HALTE-GARDERIE 2, RUE DE FLORENCE;2;;75008;RUE DE FLORENCE
MAIRIE DU  8E;Bain-douche;BAINS-DOUCHES ROCHER;42;;75008;RUE DU ROCHER
MAIRIE DU  9E;Bibliothèque;BIBLIOTHEQUE CHAPTAL;26;B;75009;RUE CHAPTAL
MAIRIE DU  9E;Médiathèque;BIBLIOTHEQUE-DISCOTHEQUE MUNICIPALE VALEYRE;24;B;75009;RUE DE ROCHECHOUART
MAIRIE DU  9E;Ecole maternelle & annexes;ECOLE MATERNELLE 5 RUE MILTON;5;;75009;RUE MILTON
MAIRIE DU  9E;Ecole maternelle & annexes;ECOLE MATERNELLE 68 RUE DE ROCHECHOUART;68;;75009;RUE DE ROCHECHOUART
MAIRIE DU  9E;Ecole maternelle & annexes;ECOLE MATERNELLE 9 BIS RUE BLANCHE;9;B;75009;RUE BLANCHE
MAIRIE DU  9E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 45 RUE DE LA TOUR DAUVERGNE;45;;75009;RUE DE LA TOUR D'AUVERGNE
MAIRIE DU  9E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 9 RUE BLANCHE;9;;75009;RUE BLANCHE
MAIRIE DU  9E;Ecole élémentaire & annexes;ECOLE ELEMENTAIRE 10 RUE DE CLICHY;10;;;RUE DE CLICHY
MAIRIE DU  9E;Mairie d'arrondissement;MAIRIE DU 9E ARRONDISSEMENT;6;;75009;RUE DROUOT
MAIRIE DU  9E;Promenade ouverte, mail planté, jardin, square;SQUARE MONTHOLON;79;b;75009;RUE LA FAYETTE
MAIRIE DU  9E;Crèche collective;HALTE-CRÈCHE 26, RUE CHAPTAL - ART 30 OEUVRE CROIX ST SIMON;26;B;75009;RUE CHAPTAL
MAIRIE DU  9E;Gymnase;GYMNASE PAUL GAUGUIN;33;B;75009;RUE MILTON
MAIRIE DU  9E;Gymnase;GYMNASE VALEYRE;24;B;75009;RUE DE ROCHECHOUART
MAIRIE DU  9E;Salles de sports;SALLES DE SPORT BUFFAULT;26;;75009;RUE BUFFAULT
MAIRIE DU  9E;Antenne action jeunes information;ANTENNE JEUNES NEUVIEME;60;;75009;RUE LA FAYETTE
MAIRIE DU 10E;Ecole maternelle & annexes;ECOLE MATERNELLE 155 AV PARMENTIER;155;;75010;AVENUE PARMENTIER
MAIRIE DU 10E;Ecole maternelle & annexes;ECOLE MATERNELLE 23 PAS RECOLLETS;23;;75010;PASSAGE DES RECOLLETS
MAIRIE DU 10E;Ecole maternelle & annexes;ECOLE MATERNELLE 6 RUE LEGOUVE;6;;75010;RUE LEGOUVE
MAIRIE DU 10E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 39 RUE AQUEDUC;39;;75010;RUE DE L' AQUEDUC
MAIRIE DU 10E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 5 RUE HOPITAL SAINT LOUIS;5;;75010;RUE DE L' HOPITAL SAINT-LOUIS
MAIRIE DU 10E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 159 AV PARMENTIER;159;;75010;AVENUE PARMENTIER
MAIRIE DU 10E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 216 BIS RUE LAFAYETTE;216;B;75010;RUE LA FAYETTE
MAIRIE DU 10E;Jardinet décoratif, plate-bande;JARDINET DE LA STATUE DE LA MATERNITE;12;;75010;PLACE DULCIE SEPTEMBER
MAIRIE DU 10E;Crèche collective;CRÈCHE COLLECTIVE 1, SQUARE ALBAN SATRAGNE;1;;75010;SQUARE ALBAN SATRAGNE
MAIRIE DU 10E;Crèche collective;CRÈCHE COLLECTIVE 10-12, RUE DES RÉCOLLETS;10;;75010;RUE DES RECOLLETS
MAIRIE DU 10E;Crèche collective;CRÈCHE COLLECTIVE 9, RUE PHILIPPE DE GIRARD;9;;75010;RUE PHILIPPE DE GIRARD
MAIRIE DU 10E;Halte-garderie;HALTE-GARDERIE 10-12, RUE DES RÉCOLLETS;10;;75010;RUE DES RECOLLETS
MAIRIE DU 10E;Equipements multi-accueil;CRÈCHE COLLECTIVE 6 RUE LÉON SCHWARTZENBERG;9;;75010;SQUARE ALBAN SATRAGNE
MAIRIE DU 10E;Jardin maternel;JARDIN MATERNEL 17 BIS, PASSAGE DU BUISSON SAINT-LOUIS;17;B;75010;PASSAGE DU BUISSON SAINT-LOUIS
MAIRIE DU 10E;Terrain d'éducation physique;TEP VERDUN VALMY;18;;75010;AVENUE DE VERDUN
MAIRIE DU 10E;Piscine;PISCINE PARMENTIER;155;;75010;AVENUE PARMENTIER
MAIRIE DU 10E;Centre d'animation;CENTRE D'ANIMATION ESPACE JEMMAPES;116;;75010;QUAI DE JEMMAPES
MAIRIE DU 11E;Ecole maternelle & annexes;ECOLE MATERNELLE 10 BIS RUE DURANTI;10;B;75011;RUE DURANTI
MAIRIE DU 11E;Ecole maternelle & annexes;ECOLE MATERNELLE 111 AV PARMENTIER;111;;75011;AVENUE PARMENTIER
MAIRIE DU 11E;Ecole maternelle & annexes;ECOLE MATERNELLE 18 RUE FAIDHERBE;18;;75011;RUE FAIDHERBE
MAIRIE DU 11E;Ecole maternelle & annexes;ECOLE MATERNELLE 39 RUE TROIS BORNES;39;;75011;RUE DES TROIS BORNES
MAIRIE DU 11E;Ecole maternelle & annexes;ECOLE MATERNELLE 44 RUE EMILE LEPEU;44;;75011;RUE EMILE LEPEU
MAIRIE DU 11E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 39 RUE TROIS BORNES;39;;75011;RUE DES TROIS BORNES
MAIRIE DU 11E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 4 RUE KELLER;4;;75011;RUE KELLER
MAIRIE DU 11E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 8 CI VOLTAIRE;8;;75011;CITÉ VOLTAIRE
MAIRIE DU 11E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 109 AV PARMENTIER;109;;75011;AVENUE PARMENTIER
MAIRIE DU 11E;Promenade ouverte, mail planté, jardin, square;JARDIN DE LA FOLIE TITON (ANC.CITE PROST);17;;75011;RUE TITON
MAIRIE DU 11E;Promenade ouverte, mail planté, jardin, square;SQUARE FROT-PHALSBOURG;11;;75011;CITE DE PHALSBOURG
MAIRIE DU 11E;Promenade ouverte, mail planté, jardin, square;SQUARE DE LA ROQUETTE;143;;75011;RUE DE LA ROQUETTE
MAIRIE DU 11E;Promenade ouverte, mail planté, jardin, square;SQUARE DE L'AVENUE JEAN AICARD;5;W;75011;AVENUE JEAN AICARD
MAIRIE DU 11E;Promenade ouverte, mail planté, jardin, square;SQUARE JULES FERRY;1;W;75011;BOULEVARD JULES FERRY
MAIRIE DU 11E;Promenade ouverte, mail planté, jardin, square;SQUARE MARCEL RAJMAN;13;;75011;RUE MERLIN
MAIRIE DU 20E;Bibliothèque;BIBLIOTHEQUE MUNICIPALE REUNION;29;;75020;RUE DES HAIES
MAIRIE DU 20E;Bibliothèque;BIBLIOTHEQUE MUNICIPALE SORBIER;17;;75020;RUE SORBIER
MAIRIE DU 20E;Médiathèque;BIBLIOTHEQUE-DISCOTHEQUE MUNICIPALE SAINT-FARGEAU;12;B;75020;RUE DU TELEGRAPHE
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 12 RUE GRANDS CHAMPS;12;;75020;RUE DES GRANDS CHAMPS
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 18 RUE MARYSE HILSZ;18;;75020;RUE MARYSE HILSZ
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 18 RUE SURMELIN;18;;75020;RUE DU SURMELIN
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 20 RUE CENDRIERS;20;;75020;RUE DES CENDRIERS
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 21 RUE BIDASSOA;21;;75020;RUE DE LA BIDASSOA
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 24 RUE RETRAIT;24;;75020;RUE DU RETRAIT
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 29 AV GAMBETTA;29;;75020;AVENUE GAMBETTA
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 29 RUE OLIVIER METRA;29;;75020;RUE OLIVIER METRA
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 52 RUE PLANCHAT;52;;75020;RUE PLANCHAT
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 68 RUE VITRUVE;68;;75020;RUE VITRUVE
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 8 RUE LE VAU;8;;75020;RUE LE VAU
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 9 RUE LESSEPS;9;;75020;RUE DE LESSEPS
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 90 RUE AMANDIERS;90;;75020;RUE DES AMANDIERS
MAIRIE DU 20E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 9 RUE PLAINE;9;;75020;RUE DE LA PLAINE
MAIRIE DU 20E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 11 RUE LESSEPS;11;;75020;RUE DE LESSEPS
MAIRIE DU 20E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 16 RUE JULIEN LACROIX;16;;75020;RUE JULIEN LACROIX
MAIRIE DU 20E;Ecole polyvalente;ECOLE POLYVALENTE 17 CI CHAMPAGNE;17;;75020;CITÉ CHAMPAGNE
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;JARDIN D'IMMEUBLES DE LA PORTE DE BAGNOLET;7;;75020;RUE HENRI DUVERNOIS
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;SQUARE ANTOINE BLONDIN;126;;75020;RUE DE BAGNOLET
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;SQUARE DE LA PAIX;128;;75020;RUE DE LAGNY
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;SQUARE DE LA RUE DES MURIERS;8;;75020;RUE DES PRUNIERS
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;SQUARE DE LA RUE DES ORMEAUX;28;;75020;RUE DES ORMEAUX
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;SQUARE DES SAINTS-SIMONIENS - MENILMONTANT;2;;75020;RUE DE LA DUEE
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;JARDIN SAMUEL DE CHAMPLAIN;18;;75020;AVENUE GAMBETTA
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;SQUARE SEVERINE;1;;75020;RUE LE VAU
MAIRIE DU 20E;Promenade ouverte, mail planté, jardin, square;SQUARE JACQUES GRYNBERG;2;;75020;RUE FERNAND LEGER
MAIRIE DU 20E;Crèche collective;CRÈCHE COLLECTIVE 7, RUE DE LA MARE;7;;75020;RUE DE LA MARE
MAIRIE DU 20E;Crèche collective;CRÈCHE COLLECTIVE 8, RUE DES LYANES;8;;75020;RUE DES LYANES
MAIRIE DU 20E;Crèche collective;CRÈCHE COLLECTIVE 82, RUE DES ORTEAUX;82;;75020;RUE DES ORTEAUX
MAIRIE DU 20E;Crèche collective;CRÈCHE COLLECTIVE 83, RUE DES AMANDIERS;83;;75020;RUE DES AMANDIERS
MAIRIE DU 20E;Halte-garderie;HALTE-GARDERIE 3, RUE REYNALDO HAHN;3;;75020;RUE REYNALDO HAHN
MAIRIE DU 20E;Halte-garderie;HALTE-GARDERIE 34 RUE ALPHONSE PENAUD;34;;75020;RUE ALPHONSE PENAUD
MAIRIE DU 20E;Crèche familiale;CRÈCHE FAMILIALE 16, RUE DE NOISY LE SEC;16;;75020;RUE DE NOISY LE SEC
MAIRIE DU 20E;Crèche familiale;CRÈCHE FAMILIALE 8, PASSAGE DURIS;8;;75020;PASSAGE DURIS
MAIRIE DU 20E;Terrain d'éducation physique;TEP LAGNY;21;;75020;RUE DE LAGNY
MAIRIE DU 20E;Gymnase;GYMNASE DES PYRENEES;296;;75020;RUE DES PYRENEES
MAIRIE DU 20E;Salles de sports;SALLES DE SPORT PELLEPORT;162;;75020;RUE PELLEPORT
MAIRIE DU 20E;Bassin-école;BASSIN ECOLE VITRUVE;62;;75020;RUE VITRUVE
MAIRIE DU 20E;Antenne action jeunes information;ANTENNE JEUNES PIAT;49;;75020;RUE PIAT
MAIRIE DU  1ER;Bibliothèque;BIBLIOTHEQUE MUNICIPALE LA FONTAINE;91;;75001;RUE RAMBUTEAU
MAIRIE DU  1ER;Jardinet décoratif, plate-bande;JARDINET PLACE DU LT HENRI KARCHER;;;75001;PLACE DU LIEUTENANT HENRI KARCHER
MAIRIE DU  1ER;Jardinet décoratif, plate-bande;JARDINET ANGLE DES RUES DU LOUVRE - COQUILLIERE;42;V;75001;RUE DU LOUVRE
MAIRIE DU  1ER;Crèche collective;CRÈCHE COLLECTIVE 17 BIS, RUE DE L'ARBRE SEC;17;B;75001;RUE DE L' ARBRE SEC
