idZone,nameZone,idQuartier,piece,epoque,type,annee,ref,refmin,refmaj
12,Bel-Air,45,2 pièces,1946-1970,Non meublée,2015,19.8,13.9,23.8
12,Bercy,47,2 pièces,1946-1970,Non meublée,2015,19.8,13.9,23.8
19,Combat,76,2 pièces,1946-1970,Non meublée,2015,19.8,13.9,23.8
20,Père-Lachaise,79,2 pièces,1946-1970,Non meublée,2015,19.8,13.9,23.8
6,Notre-Dame-des-Champs,23,2 pièces,1946-1970,Non meublée,2016,24.5,17.2,29.4
7,Saint-Thomas-d'Aquin,25,2 pièces,1946-1970,Non meublée,2016,24.5,17.2,29.4
7,Invalides,26,2 pièces,1946-1970,Non meublée,2016,24.5,17.2,29.4
7,Ecole-Militaire,27,2 pièces,1946-1970,Non meublée,2016,24.5,17.2,29.4
7,Gros-Caillou,28,2 pièces,1946-1970,Non meublée,2016,24.5,17.2,29.4
1,St-Germain-l'Auxerrois,1,2 pièces,1946-1970,Non meublée,2016,26.1,18.3,31.3
1,Palais-Royal,3,2 pièces,1946-1970,Non meublée,2016,26.1,18.3,31.3
1,Place-Vendôme,4,2 pièces,1946-1970,Non meublée,2016,26.1,18.3,31.3
2,Gaillon,5,2 pièces,1946-1970,Non meublée,2016,26.1,18.3,31.3
4,Saint-Merri,13,2 pièces,1946-1970,Non meublée,2016,26.1,18.3,31.3
4,Arsenal,15,2 pièces,1946-1970,Non meublée,2016,26.1,18.3,31.3
4,Notre-Dame,16,2 pièces,1946-1970,Non meublée,2016,26.1,18.3,31.3
6,Monnaie,21,2 pièces,1946-1970,Non meublée,2016,26.1,18.3,31.3
6,Odeon,22,2 pièces,1946-1970,Non meublée,2016,26.1,18.3,31.3
6,Saint-Germain-des-Près,24,2 pièces,1946-1970,Non meublée,2016,26.1,18.3,31.3
8,Champs-Elysés,29,2 pièces,1946-1970,Non meublée,2016,26.1,18.3,31.3
8,Faubourg-du-Roule,30,2 pièces,1946-1970,Non meublée,2016,26.1,18.3,31.3
8,Madeleine,31,2 pièces,1946-1970,Non meublée,2016,26.1,18.3,31.3
8,Chaussée d'Antin,34,2 pièces,1946-1970,Non meublée,2016,26.1,18.3,31.3
8,Europe,32,2 pièces,1946-1970,Non meublée,2016,26.2,18.3,31.4
16,Muette,62,2 pièces,1946-1970,Non meublée,2016,26.2,18.3,31.4
16,Porte-Dauphine,63,2 pièces,1946-1970,Non meublée,2016,26.2,18.3,31.4
16,Chaillot,64,2 pièces,1946-1970,Non meublée,2016,26.2,18.3,31.4
2,Vivienne,6,2 pièces,1946-1970,Non meublée,2016,22.4,15.7,26.9
4,Mail,7,2 pièces,1946-1970,Non meublée,2016,22.4,15.7,26.9
2,Bonne-Nouvelle,8,2 pièces,1946-1970,Non meublée,2016,22.4,15.7,26.9
3,Arts-et-Metiers,9,2 pièces,1946-1970,Non meublée,2016,22.4,15.7,26.9
3,Enfants-Rouges,10,2 pièces,1946-1970,Non meublée,2016,22.4,15.7,26.9
3,Archives,11,2 pièces,1946-1970,Non meublée,2016,22.4,15.7,26.9
4,Sainte-Avoie,12,2 pièces,1946-1970,Non meublée,2016,22.4,15.7,26.9
4,Saint-Gervais,14,2 pièces,1946-1970,Non meublée,2016,22.4,15.7,26.9
5,Saint-Victor,17,2 pièces,1946-1970,Non meublée,2016,22.4,15.7,26.9
5,Val-de-Grace,19,2 pièces,1946-1970,Non meublée,2016,22.4,15.7,26.9
5,Sorbonne,20,2 pièces,1946-1970,Non meublée,2016,22.4,15.7,26.9
4,Halles,2,2 pièces,1946-1970,Non meublée,2016,21.3,14.9,25.6
9,Saint-Georges,33,2 pièces,1946-1970,Non meublée,2016,21.3,14.9,25.6
9,Faubourg-Montmartre,35,2 pièces,1946-1970,Non meublée,2016,21.3,14.9,25.6
9,Rochechouart,36,2 pièces,1946-1970,Non meublée,2016,21.3,14.9,25.6
10,Saint-Vincent-de-Paul,37,2 pièces,1946-1970,Non meublée,2016,21.3,14.9,25.6
10,Porte-Saint-Denis,38,2 pièces,1946-1970,Non meublée,2016,21.3,14.9,25.6
5,Croulebarbe,52,2 pièces,1946-1970,Non meublée,2016,21.3,14.9,25.6
14,Montparnasse,53,2 pièces,1946-1970,Non meublée,2016,21.3,14.9,25.6
15,Necker,58,2 pièces,1946-1970,Non meublée,2016,22.3,15.6,26.8
17,Ternes,65,2 pièces,1946-1970,Non meublée,2016,22.3,15.6,26.8
16,Plaine de Monceau,66,2 pièces,1946-1970,Non meublée,2016,22.3,15.6,26.8
15,Grenelle,59,2 pièces,1946-1970,Non meublée,2016,22.5,15.8,27.0
15,Javel,60,2 pièces,1946-1970,Non meublée,2016,22.5,15.8,27.0
16,Auteuil,61,2 pièces,1946-1970,Non meublée,2016,22.5,15.8,27.0
15,Saint-Lambert,57,2 pièces,1946-1970,Non meublée,2016,21.7,15.2,26.0
12,Picpus,46,2 pièces,1946-1970,Non meublée,2016,19.8,13.9,23.8
18,Grandes-Carrières,69,2 pièces,1946-1970,Non meublée,2016,19.8,13.9,23.8
18,Clignancourt,70,2 pièces,1946-1970,Non meublée,2016,19.8,13.9,23.8
5,Jardin-des-Plantes,18,2 pièces,1946-1970,Non meublée,2016,20.2,14.1,24.2
11,Saint-Ambroise,42,2 pièces,1946-1970,Non meublée,2016,20.2,14.1,24.2
11,Sainte-Marguerite,44,2 pièces,1946-1970,Non meublée,2016,20.2,14.1,24.2
13,Salpétrière,49,2 pièces,1946-1970,Non meublée,2016,20.2,14.1,24.2
14,Petit-Montrouge,55,2 pièces,1946-1970,Non meublée,2016,20.2,14.1,24.2
17,Batignolles,67,2 pièces,1946-1970,Non meublée,2016,20.2,14.1,24.2
10,Porte-Saint-Martin,39,2 pièces,1946-1970,Non meublée,2016,23.4,16.4,28.1
10,Hôpital-Saint-Louis,40,2 pièces,1946-1970,Non meublée,2016,23.4,16.4,28.1
11,Folie-Méricourt,41,2 pièces,1946-1970,Non meublée,2016,23.4,16.4,28.1
11,Roquette,43,2 pièces,1946-1970,Non meublée,2016,23.4,16.4,28.1
12,Quinze-Vingts,48,2 pièces,1946-1970,Non meublée,2016,23.4,16.4,28.1
14,Parc-de-Montsouris,54,2 pièces,1946-1970,Non meublée,2016,23.4,16.4,28.1
17,Epinettes,68,2 pièces,1946-1970,Non meublée,2016,23.4,16.4,28.1
18,Goutte-d'Or,71,2 pièces,1946-1970,Non meublée,2016,23.4,16.4,28.1
20,Belleville,77,2 pièces,1946-1970,Non meublée,2016,23.4,16.4,28.1
13,Maison-Blanche,51,2 pièces,1946-1970,Non meublée,2016,20.9,14.6,25.1
14,Plaisance,56,2 pièces,1946-1970,Non meublée,2016,20.9,14.6,25.1
13,Gare,50,2 pièces,1946-1970,Non meublée,2016,20.1,14.1,24.1
18,La Chapelle,72,2 pièces,1946-1970,Non meublée,2016,20.1,14.1,24.1
20,Villette,73,2 pièces,1946-1970,Non meublée,2016,20.1,14.1,24.1
19,Pont-de-Flandre,74,2 pièces,1946-1970,Non meublée,2016,20.1,14.1,24.1
19,Amérique,75,2 pièces,1946-1970,Non meublée,2016,20.1,14.1,24.1
20,Saint-Fargeau,78,2 pièces,1946-1970,Non meublée,2016,20.1,14.1,24.1
11,Charonne,80,2 pièces,1946-1970,Non meublée,2016,20.1,14.1,24.1
12,Bel-Air,45,2 pièces,1946-1970,Non meublée,2016,20.5,14.4,24.6
12,Bercy,47,2 pièces,1946-1970,Non meublée,2016,20.5,14.4,24.6
19,Combat,76,2 pièces,1946-1970,Non meublée,2016,20.5,14.4,24.6
20,Père-Lachaise,79,2 pièces,1946-1970,Non meublée,2016,20.5,14.4,24.6
6,Notre-Dame-des-Champs,23,2 pièces,1946-1970,Meublée,2015,27.2,19.0,32.6
7,Saint-Thomas-d'Aquin,25,2 pièces,1946-1970,Meublée,2015,27.2,19.0,32.6
7,Invalides,26,2 pièces,1946-1970,Meublée,2015,27.2,19.0,32.6
7,Ecole-Militaire,27,2 pièces,1946-1970,Meublée,2015,27.2,19.0,32.6
7,Gros-Caillou,28,2 pièces,1946-1970,Meublée,2015,27.2,19.0,32.6
1,St-Germain-l'Auxerrois,1,2 pièces,1946-1970,Meublée,2015,28.6,20.0,34.3
1,Palais-Royal,3,2 pièces,1946-1970,Meublée,2015,28.6,20.0,34.3
1,Place-Vendôme,4,2 pièces,1946-1970,Meublée,2015,28.6,20.0,34.3
2,Gaillon,5,2 pièces,1946-1970,Meublée,2015,28.6,20.0,34.3
4,Saint-Merri,13,2 pièces,1946-1970,Meublée,2015,28.6,20.0,34.3
4,Arsenal,15,2 pièces,1946-1970,Meublée,2015,28.6,20.0,34.3
4,Notre-Dame,16,2 pièces,1946-1970,Meublée,2015,28.6,20.0,34.3
6,Monnaie,21,2 pièces,1946-1970,Meublée,2015,28.6,20.0,34.3
6,Odeon,22,2 pièces,1946-1970,Meublée,2015,28.6,20.0,34.3
6,Saint-Germain-des-Près,24,2 pièces,1946-1970,Meublée,2015,28.6,20.0,34.3
8,Champs-Elysés,29,2 pièces,1946-1970,Meublée,2015,28.6,20.0,34.3
8,Faubourg-du-Roule,30,2 pièces,1946-1970,Meublée,2015,28.6,20.0,34.3
8,Madeleine,31,2 pièces,1946-1970,Meublée,2015,28.6,20.0,34.3
8,Chaussée d'Antin,34,2 pièces,1946-1970,Meublée,2015,28.6,20.0,34.3
8,Europe,32,2 pièces,1946-1970,Meublée,2015,29.6,20.7,35.5
16,Muette,62,2 pièces,1946-1970,Meublée,2015,29.6,20.7,35.5
16,Porte-Dauphine,63,2 pièces,1946-1970,Meublée,2015,29.6,20.7,35.5
16,Chaillot,64,2 pièces,1946-1970,Meublée,2015,29.6,20.7,35.5
2,Vivienne,6,2 pièces,1946-1970,Meublée,2015,24.6,17.2,29.5
4,Mail,7,2 pièces,1946-1970,Meublée,2015,24.6,17.2,29.5
2,Bonne-Nouvelle,8,2 pièces,1946-1970,Meublée,2015,24.6,17.2,29.5
3,Arts-et-Metiers,9,2 pièces,1946-1970,Meublée,2015,24.6,17.2,29.5
3,Enfants-Rouges,10,2 pièces,1946-1970,Meublée,2015,24.6,17.2,29.5
3,Archives,11,2 pièces,1946-1970,Meublée,2015,24.6,17.2,29.5
4,Sainte-Avoie,12,2 pièces,1946-1970,Meublée,2015,24.6,17.2,29.5
4,Saint-Gervais,14,2 pièces,1946-1970,Meublée,2015,24.6,17.2,29.5
5,Saint-Victor,17,2 pièces,1946-1970,Meublée,2015,24.6,17.2,29.5
5,Val-de-Grace,19,2 pièces,1946-1970,Meublée,2015,24.6,17.2,29.5
5,Sorbonne,20,2 pièces,1946-1970,Meublée,2015,24.6,17.2,29.5
4,Halles,2,2 pièces,1946-1970,Meublée,2015,22.9,16.0,27.5
9,Saint-Georges,33,2 pièces,1946-1970,Meublée,2015,22.9,16.0,27.5
9,Faubourg-Montmartre,35,2 pièces,1946-1970,Meublée,2015,22.9,16.0,27.5
9,Rochechouart,36,2 pièces,1946-1970,Meublée,2015,22.9,16.0,27.5
10,Saint-Vincent-de-Paul,37,2 pièces,1946-1970,Meublée,2015,22.9,16.0,27.5
10,Porte-Saint-Denis,38,2 pièces,1946-1970,Meublée,2015,22.9,16.0,27.5
5,Croulebarbe,52,2 pièces,1946-1970,Meublée,2015,22.9,16.0,27.5
14,Montparnasse,53,2 pièces,1946-1970,Meublée,2015,22.9,16.0,27.5
15,Necker,58,2 pièces,1946-1970,Meublée,2015,25.2,17.6,30.2
17,Ternes,65,2 pièces,1946-1970,Meublée,2015,25.2,17.6,30.2
16,Plaine de Monceau,66,2 pièces,1946-1970,Meublée,2015,25.2,17.6,30.2
15,Grenelle,59,2 pièces,1946-1970,Meublée,2015,25.1,17.6,30.1
15,Javel,60,2 pièces,1946-1970,Meublée,2015,25.1,17.6,30.1
16,Auteuil,61,2 pièces,1946-1970,Meublée,2015,25.1,17.6,30.1
15,Saint-Lambert,57,2 pièces,1946-1970,Meublée,2015,23.8,16.7,28.6
12,Picpus,46,2 pièces,1946-1970,Meublée,2015,22.4,15.7,26.9
18,Grandes-Carrières,69,2 pièces,1946-1970,Meublée,2015,22.4,15.7,26.9
18,Clignancourt,70,2 pièces,1946-1970,Meublée,2015,22.4,15.7,26.9
5,Jardin-des-Plantes,18,2 pièces,1946-1970,Meublée,2015,22.0,15.4,26.4
11,Saint-Ambroise,42,2 pièces,1946-1970,Meublée,2015,22.0,15.4,26.4
11,Sainte-Marguerite,44,2 pièces,1946-1970,Meublée,2015,22.0,15.4,26.4
13,Salpétrière,49,2 pièces,1946-1970,Meublée,2015,22.0,15.4,26.4
14,Petit-Montrouge,55,2 pièces,1946-1970,Meublée,2015,22.0,15.4,26.4
17,Batignolles,67,2 pièces,1946-1970,Meublée,2015,22.0,15.4,26.4
10,Porte-Saint-Martin,39,2 pièces,1946-1970,Meublée,2015,25.6,17.9,30.7
10,Hôpital-Saint-Louis,40,2 pièces,1946-1970,Meublée,2015,25.6,17.9,30.7
11,Folie-Méricourt,41,2 pièces,1946-1970,Meublée,2015,25.6,17.9,30.7
11,Roquette,43,2 pièces,1946-1970,Meublée,2015,25.6,17.9,30.7
12,Quinze-Vingts,48,2 pièces,1946-1970,Meublée,2015,25.6,17.9,30.7
14,Parc-de-Montsouris,54,2 pièces,1946-1970,Meublée,2015,25.6,17.9,30.7
17,Epinettes,68,2 pièces,1946-1970,Meublée,2015,25.6,17.9,30.7
18,Goutte-d'Or,71,2 pièces,1946-1970,Meublée,2015,25.6,17.9,30.7
20,Belleville,77,2 pièces,1946-1970,Meublée,2015,25.6,17.9,30.7
13,Maison-Blanche,51,2 pièces,1946-1970,Meublée,2015,23.1,16.2,27.7
14,Plaisance,56,2 pièces,1946-1970,Meublée,2015,23.1,16.2,27.7
13,Gare,50,2 pièces,1946-1970,Meublée,2015,21.4,15.0,25.7
18,La Chapelle,72,2 pièces,1946-1970,Meublée,2015,21.4,15.0,25.7
20,Villette,73,2 pièces,1946-1970,Meublée,2015,21.4,15.0,25.7
19,Pont-de-Flandre,74,2 pièces,1946-1970,Meublée,2015,21.4,15.0,25.7
19,Amérique,75,2 pièces,1946-1970,Meublée,2015,21.4,15.0,25.7
20,Saint-Fargeau,78,2 pièces,1946-1970,Meublée,2015,21.4,15.0,25.7
11,Charonne,80,2 pièces,1946-1970,Meublée,2015,21.4,15.0,25.7
12,Bel-Air,45,2 pièces,1946-1970,Meublée,2015,22.0,15.4,26.4
12,Bercy,47,2 pièces,1946-1970,Meublée,2015,22.0,15.4,26.4
19,Combat,76,2 pièces,1946-1970,Meublée,2015,22.0,15.4,26.4
20,Père-Lachaise,79,2 pièces,1946-1970,Meublée,2015,22.0,15.4,26.4
6,Notre-Dame-des-Champs,23,2 pièces,1946-1970,Meublée,2016,27.4,19.2,32.9
7,Saint-Thomas-d'Aquin,25,2 pièces,1946-1970,Meublée,2016,27.4,19.2,32.9
7,Invalides,26,2 pièces,1946-1970,Meublée,2016,27.4,19.2,32.9
7,Ecole-Militaire,27,2 pièces,1946-1970,Meublée,2016,27.4,19.2,32.9
7,Gros-Caillou,28,2 pièces,1946-1970,Meublée,2016,27.4,19.2,32.9
1,St-Germain-l'Auxerrois,1,2 pièces,1946-1970,Meublée,2016,29.2,20.4,35.0
1,Palais-Royal,3,2 pièces,1946-1970,Meublée,2016,29.2,20.4,35.0
1,Place-Vendôme,4,2 pièces,1946-1970,Meublée,2016,29.2,20.4,35.0
2,Gaillon,5,2 pièces,1946-1970,Meublée,2016,29.2,20.4,35.0
4,Saint-Merri,13,2 pièces,1946-1970,Meublée,2016,29.2,20.4,35.0
4,Arsenal,15,2 pièces,1946-1970,Meublée,2016,29.2,20.4,35.0
4,Notre-Dame,16,2 pièces,1946-1970,Meublée,2016,29.2,20.4,35.0
6,Monnaie,21,2 pièces,1946-1970,Meublée,2016,29.2,20.4,35.0
6,Odeon,22,2 pièces,1946-1970,Meublée,2016,29.2,20.4,35.0
6,Saint-Germain-des-Près,24,2 pièces,1946-1970,Meublée,2016,29.2,20.4,35.0
8,Champs-Elysés,29,2 pièces,1946-1970,Meublée,2016,29.2,20.4,35.0
8,Faubourg-du-Roule,30,2 pièces,1946-1970,Meublée,2016,29.2,20.4,35.0
8,Madeleine,31,2 pièces,1946-1970,Meublée,2016,29.2,20.4,35.0
8,Chaussée d'Antin,34,2 pièces,1946-1970,Meublée,2016,29.2,20.4,35.0
8,Europe,32,2 pièces,1946-1970,Meublée,2016,29.3,20.5,35.2
16,Muette,62,2 pièces,1946-1970,Meublée,2016,29.3,20.5,35.2
16,Porte-Dauphine,63,2 pièces,1946-1970,Meublée,2016,29.3,20.5,35.2
16,Chaillot,64,2 pièces,1946-1970,Meublée,2016,29.3,20.5,35.2
2,Vivienne,6,2 pièces,1946-1970,Meublée,2016,25.1,17.6,30.1
4,Mail,7,2 pièces,1946-1970,Meublée,2016,25.1,17.6,30.1
2,Bonne-Nouvelle,8,2 pièces,1946-1970,Meublée,2016,25.1,17.6,30.1
